Date,Symbol,Open,High,Low,Close,Volume
2023-12-27 00:00:00,ETH,13520.55,14780.14,13265.13,13388.12,1332781
2023-12-28 00:00:00,ETH,13356.41,14157.38,13189.67,13457.32,1026377
2023-12-29 00:00:00,ETH,14043.98,14642.49,13062.44,14329.68,10010614
2024-01-01 00:00:00,ETH,13188.21,13513.55,12612.74,13195.42,3616914
2024-01-02 00:00:00,ETH,13044.62,14034.7,12601.17,13146.58,1271860
2024-01-03 00:00:00,ETH,13257.96,13551.28,12644.25,13452.7,2181020
2024-01-04 00:00:00,ETH,13336.39,14551.13,13063.68,13533.7,5197874
2024-01-05 00:00:00,ETH,13594.79,13841.82,12874.72,13560.25,1587126
2024-01-08 00:00:00,ETH,14035.41,14910.26,13386.67,13832.32,985901
2024-01-09 00:00:00,ETH,14272.59,14272.59,13446.75,13558.91,1844642
2024-01-10 00:00:00,ETH,13464.72,13773.79,12726.51,12939.34,2631197
2024-01-11 00:00:00,ETH,13094.81,13718.09,12005.23,12948.21,5405027
2024-01-12 00:00:00,ETH,12846.36,14003.69,12653.18,13365.13,756353
2024-01-15 00:00:00,ETH,14352.01,14937.12,13866.55,14507.73,684894
2024-01-16 00:00:00,ETH,14514.28,17085.94,14339.37,16912.19,2241559
2024-01-17 00:00:00,ETH,16768.2,18554.04,16688.48,18400.93,335490
2024-01-18 00:00:00,ETH,18720.72,18980.16,17103.49,17492.22,348434
2024-01-19 00:00:00,ETH,17453.69,18782.49,16742.66,18301.34,1311605
2024-01-22 00:00:00,ETH,17863.08,19769.24,17863.08,18210.26,499582
2024-01-23 00:00:00,ETH,18253.86,18394.37,17598.69,17820.6,951847
2024-01-24 00:00:00,ETH,18318.2,19292.73,17130.95,18750.54,604604
2024-01-25 00:00:00,ETH,18898.98,20034.83,18270.82,19235.15,1079697
2024-01-26 00:00:00,ETH,19601.9,19844.14,18750.43,19683.65,2582264
2024-01-29 00:00:00,ETH,20437.97,23372.74,20437.97,21208.77,3591375
2024-01-30 00:00:00,ETH,21358.33,21653.64,20257.19,20914.5,1408869
2020-01-01 00:00:00,JNJ,159.42,159.42,152.05,155.5,6487056
2020-01-02 00:00:00,JNJ,154.99,155.0,154.33,154.45,6211853
2020-01-03 00:00:00,JNJ,155.65,155.65,151.08,153.75,4079428
2020-01-06 00:00:00,JNJ,153.75,153.75,153.27,153.35,2695361
2020-01-07 00:00:00,JNJ,153.26,158.18,153.26,156.18,41604623
2020-01-08 00:00:00,JNJ,156.12,157.02,155.75,155.93,868641
2020-01-09 00:00:00,JNJ,156.43,163.24,156.43,160.65,2236286
2020-01-10 00:00:00,JNJ,161.57,164.03,154.23,158.2,1254010
2020-01-13 00:00:00,JNJ,157.34,158.39,157.34,158.06,8270473
2020-01-14 00:00:00,JNJ,158.26,158.26,157.23,157.27,2956819
2020-01-15 00:00:00,JNJ,157.91,157.91,154.87,155.0,1444151
2020-01-16 00:00:00,JNJ,155.18,155.18,149.35,150.93,18897903
2020-01-17 00:00:00,JNJ,151.89,151.89,148.48,149.09,7275672
2020-01-20 00:00:00,JNJ,148.66,153.97,148.66,152.36,5885145
2020-01-21 00:00:00,JNJ,153.68,153.68,147.44,148.66,2207807
2020-01-22 00:00:00,JNJ,149.8,151.59,149.8,151.46,2447257
2020-01-23 00:00:00,JNJ,151.41,154.56,151.41,153.15,1439627
2020-01-24 00:00:00,JNJ,153.05,159.57,152.29,156.31,1661991
2020-01-27 00:00:00,JNJ,156.81,156.81,154.36,154.52,2538527
2020-01-28 00:00:00,JNJ,154.87,154.87,151.39,152.69,1329913
2020-01-29 00:00:00,JNJ,153.58,153.58,150.84,150.84,1552047
2020-01-30 00:00:00,JNJ,151.38,151.38,150.35,150.49,8452299
2020-01-31 00:00:00,JNJ,150.63,150.95,146.87,149.31,29712059
2020-02-03 00:00:00,JNJ,149.53,154.45,149.53,151.75,1726962
2020-02-04 00:00:00,JNJ,151.19,151.19,149.61,149.8,3287821
2020-02-05 00:00:00,JNJ,149.64,154.99,149.29,151.72,1340426
2020-02-06 00:00:00,JNJ,150.69,150.7,147.92,149.33,3140177
2020-02-07 00:00:00,JNJ,149.54,149.54,146.64,147.12,4607782
2020-02-10 00:00:00,JNJ,146.19,147.17,146.19,146.71,2205105
2020-02-11 00:00:00,JNJ,146.55,146.64,145.26,145.67,6668700
2020-02-12 00:00:00,JNJ,145.27,152.75,145.27,149.93,5294902
2020-02-13 00:00:00,JNJ,149.2,149.84,146.88,148.84,2048193
2020-02-14 00:00:00,JNJ,149.45,149.45,145.87,146.85,1847307
2020-02-17 00:00:00,JNJ,146.77,149.71,145.91,147.54,2495878
2020-02-18 00:00:00,JNJ,147.72,147.87,145.55,146.91,3054435
2020-02-19 00:00:00,JNJ,146.97,149.62,146.97,149.17,8650968
2020-02-20 00:00:00,JNJ,150.16,150.81,149.95,150.14,383586
2020-02-21 00:00:00,JNJ,151.26,153.33,151.26,152.71,2313546
2020-02-24 00:00:00,JNJ,152.5,158.76,152.5,158.01,23850549
2020-02-25 00:00:00,JNJ,157.54,160.27,157.54,160.05,385279
2020-02-26 00:00:00,JNJ,160.24,160.24,157.23,157.28,2679463
2020-02-27 00:00:00,JNJ,155.91,155.91,147.95,149.98,5795607
2020-02-28 00:00:00,JNJ,151.21,155.35,151.21,154.34,1677640
2020-03-02 00:00:00,JNJ,154.11,154.11,147.15,147.21,2962833
2020-03-03 00:00:00,JNJ,147.71,147.71,145.36,146.7,29252743
2020-03-04 00:00:00,JNJ,146.98,148.62,144.73,147.7,846319
2020-03-05 00:00:00,JNJ,146.59,146.59,142.07,143.71,7583195
2020-03-06 00:00:00,JNJ,142.98,149.43,142.98,148.21,1307725
2020-03-09 00:00:00,JNJ,148.48,151.05,148.48,150.02,5318158
2020-03-10 00:00:00,JNJ,149.72,149.72,144.22,144.23,5514773
2020-03-11 00:00:00,JNJ,144.79,144.79,143.39,143.78,7337589
2020-03-12 00:00:00,JNJ,144.42,144.42,141.06,141.67,524082
2020-03-13 00:00:00,JNJ,141.88,149.3,141.88,148.13,8031060
2020-03-16 00:00:00,JNJ,148.05,149.03,146.97,148.02,2589860
2020-03-17 00:00:00,JNJ,147.74,148.85,146.6,147.47,6050345
2020-03-18 00:00:00,JNJ,148.21,152.79,148.21,152.39,7939131
2020-03-19 00:00:00,JNJ,153.22,153.22,149.05,150.95,9860776
2020-03-20 00:00:00,JNJ,150.47,151.03,150.47,150.96,16917516
2020-03-23 00:00:00,JNJ,150.42,151.05,150.42,150.99,5148534
2020-03-24 00:00:00,JNJ,150.85,150.85,148.7,149.92,27285991
2020-03-25 00:00:00,JNJ,150.4,153.86,150.4,153.14,12311325
2020-03-26 00:00:00,JNJ,153.2,153.2,149.12,149.43,1546340
2020-03-27 00:00:00,JNJ,149.44,150.51,145.04,145.56,754767
2020-03-30 00:00:00,JNJ,144.7,148.07,144.7,146.56,16314279
2020-03-31 00:00:00,JNJ,146.22,146.45,144.44,145.63,4681637
2020-04-01 00:00:00,JNJ,145.69,148.2,143.74,147.49,2833129
2020-04-02 00:00:00,JNJ,147.62,147.62,145.07,145.15,14526548
2020-04-03 00:00:00,JNJ,146.21,146.21,144.75,145.16,10260190
2020-04-06 00:00:00,JNJ,146.32,146.32,144.11,144.98,3819856
2020-04-07 00:00:00,JNJ,144.79,146.84,144.54,145.73,2731547
2020-04-08 00:00:00,JNJ,144.73,146.38,144.73,146.2,878649
2020-04-09 00:00:00,JNJ,144.83,149.93,144.83,149.87,2740966
2020-04-10 00:00:00,JNJ,150.75,150.75,148.94,149.01,1437178
2020-04-13 00:00:00,JNJ,149.14,149.14,148.54,148.73,18285106
2020-04-14 00:00:00,JNJ,148.15,151.24,147.57,148.66,6768891
2020-04-15 00:00:00,JNJ,147.24,151.73,146.24,148.59,2283668
2020-04-16 00:00:00,JNJ,148.18,152.68,148.18,152.27,8103013
2020-04-17 00:00:00,JNJ,151.41,154.49,151.41,154.29,6094388
2020-04-20 00:00:00,JNJ,154.94,157.61,154.94,157.37,22581775
2020-04-21 00:00:00,JNJ,157.52,157.52,154.73,155.09,6210769
2020-04-22 00:00:00,JNJ,157.03,157.03,153.32,153.91,951779
2020-04-23 00:00:00,JNJ,153.45,155.66,153.45,154.75,7054836
2020-04-24 00:00:00,JNJ,154.11,154.11,152.19,153.51,9025609
2020-04-27 00:00:00,JNJ,153.01,154.51,150.85,151.93,2830781
2020-04-28 00:00:00,JNJ,151.98,151.98,149.87,150.77,6602704
2020-04-29 00:00:00,JNJ,150.05,155.45,150.05,154.61,2820507
2020-04-30 00:00:00,JNJ,154.97,157.27,154.97,156.15,36203836
2020-05-01 00:00:00,JNJ,156.48,156.48,152.76,152.81,8273624
2020-05-04 00:00:00,JNJ,153.05,154.94,152.24,152.32,7777122
2020-05-05 00:00:00,JNJ,152.99,155.44,152.99,155.03,4009584
2020-05-06 00:00:00,JNJ,156.0,156.0,153.05,154.03,5204933
2020-05-07 00:00:00,JNJ,154.86,154.86,154.71,154.73,2295820
2020-05-08 00:00:00,JNJ,156.09,157.3,155.62,156.55,5108969
2020-05-11 00:00:00,JNJ,156.41,157.51,153.71,155.1,8557408
2020-05-12 00:00:00,JNJ,155.23,155.23,148.24,149.11,17256511
2020-05-13 00:00:00,JNJ,150.33,152.37,150.33,151.2,1168037
2020-05-14 00:00:00,JNJ,151.94,152.37,151.94,152.28,685272
2020-05-15 00:00:00,JNJ,152.87,154.33,152.63,153.16,2227966
2020-05-18 00:00:00,JNJ,153.15,153.15,147.71,148.12,6876168
2020-05-19 00:00:00,JNJ,148.83,148.86,146.77,148.46,11922962
2020-05-20 00:00:00,JNJ,147.98,148.35,145.76,147.31,1464289
2020-05-21 00:00:00,JNJ,146.46,151.34,146.46,148.25,5052664
2020-05-22 00:00:00,JNJ,148.35,148.35,146.71,146.78,18891144
2020-05-25 00:00:00,JNJ,146.03,148.84,146.03,148.75,1551418
2020-05-26 00:00:00,JNJ,149.96,149.96,146.14,146.38,2611192
2020-05-27 00:00:00,JNJ,146.36,146.36,143.83,144.41,2701056
2020-05-28 00:00:00,JNJ,145.76,147.79,143.46,145.41,3362497
2020-05-29 00:00:00,JNJ,145.69,145.78,144.68,145.4,2672487
2020-06-01 00:00:00,JNJ,144.27,147.78,144.15,146.29,7546322
2020-06-02 00:00:00,JNJ,145.5,148.77,145.5,148.64,13698479
2020-06-03 00:00:00,JNJ,148.86,148.86,147.48,147.63,19789378
2020-06-04 00:00:00,JNJ,147.94,147.94,139.15,141.56,3272806
2020-06-05 00:00:00,JNJ,142.93,142.93,136.97,137.05,15021453
2020-06-08 00:00:00,JNJ,137.72,139.45,137.72,139.44,2676727
2020-06-09 00:00:00,JNJ,139.42,140.27,136.17,138.17,1393770
2020-06-10 00:00:00,JNJ,137.11,140.63,134.79,139.73,1962898
2020-06-11 00:00:00,JNJ,139.35,144.45,139.35,143.53,15495644
2020-06-12 00:00:00,JNJ,143.38,145.77,143.38,145.77,4541092
2020-06-15 00:00:00,JNJ,145.65,150.7,145.18,145.23,1682381
2020-06-16 00:00:00,JNJ,145.4,147.65,145.4,147.63,1768740
2020-06-17 00:00:00,JNJ,147.79,151.29,147.79,150.15,6108823
2020-06-18 00:00:00,JNJ,151.61,151.61,147.61,148.52,21991379
2020-06-19 00:00:00,JNJ,149.19,149.56,149.06,149.13,1749641
2020-06-22 00:00:00,JNJ,151.1,151.1,148.34,149.74,4219340
2020-06-23 00:00:00,JNJ,149.92,149.92,145.63,145.72,1024348
2020-06-24 00:00:00,JNJ,146.76,146.76,143.73,144.84,2444239
2020-06-25 00:00:00,JNJ,146.86,146.86,141.99,142.96,1722743
2020-06-26 00:00:00,JNJ,142.7,148.04,142.7,147.04,27118940
2020-06-29 00:00:00,JNJ,146.44,150.61,146.44,149.03,1944967
2020-06-30 00:00:00,JNJ,148.38,151.15,148.38,149.87,7837383
2020-07-01 00:00:00,JNJ,148.67,149.25,147.43,148.69,17616986
2020-07-02 00:00:00,JNJ,149.71,152.35,149.71,152.03,4712607
2020-07-03 00:00:00,JNJ,152.08,152.08,149.17,149.55,3793587
2020-07-06 00:00:00,JNJ,150.31,150.31,146.29,146.32,11837179
2020-07-07 00:00:00,JNJ,145.37,148.16,144.32,146.53,4444547
2020-07-08 00:00:00,JNJ,147.24,150.39,147.24,149.84,1194502
2020-07-09 00:00:00,JNJ,148.77,150.68,148.77,150.06,3157686
2020-07-10 00:00:00,JNJ,151.23,153.15,151.23,151.32,7357392
2020-07-13 00:00:00,JNJ,152.29,154.96,150.14,152.22,5026621
2020-07-14 00:00:00,JNJ,152.95,152.95,146.9,149.04,10904831
2020-07-15 00:00:00,JNJ,148.6,151.02,143.63,147.54,1448323
2020-07-16 00:00:00,JNJ,147.77,147.77,146.29,146.32,1453038
2020-07-17 00:00:00,JNJ,146.09,149.12,146.09,148.69,9420267
2020-07-20 00:00:00,JNJ,149.17,149.17,147.71,148.53,1340652
2020-07-21 00:00:00,JNJ,147.96,152.45,143.47,147.59,2190240
2020-07-22 00:00:00,JNJ,147.55,148.15,145.33,147.28,1508375
2020-07-23 00:00:00,JNJ,146.77,150.56,146.77,149.78,679098
2020-07-24 00:00:00,JNJ,148.66,154.18,148.66,152.96,4657931
2020-07-27 00:00:00,JNJ,153.65,159.88,153.65,157.77,4899504
2020-07-28 00:00:00,JNJ,156.84,156.84,155.07,155.57,1074112
2020-07-29 00:00:00,JNJ,156.09,157.76,153.96,156.53,10528502
2020-07-30 00:00:00,JNJ,156.86,156.86,154.19,154.88,1313261
2020-07-31 00:00:00,JNJ,155.39,155.39,151.94,152.02,4125956
2020-08-03 00:00:00,JNJ,150.61,153.31,150.61,151.72,3849407
2020-08-04 00:00:00,JNJ,152.27,153.51,152.27,153.48,1784754
2020-08-05 00:00:00,JNJ,151.81,156.68,151.47,153.56,9111174
2020-08-06 00:00:00,JNJ,154.02,154.02,151.11,151.75,1104835
2020-08-07 00:00:00,JNJ,151.15,152.26,151.15,152.19,2915418
2020-08-10 00:00:00,JNJ,152.57,152.57,148.76,150.34,20757917
2020-08-11 00:00:00,JNJ,149.59,149.59,144.63,146.16,3136190
2020-08-12 00:00:00,JNJ,146.5,146.66,143.75,146.36,770014
2020-08-13 00:00:00,JNJ,146.86,146.86,143.23,145.03,5714363
2020-08-14 00:00:00,JNJ,145.03,145.03,143.6,143.69,1751085
2020-08-17 00:00:00,JNJ,143.7,144.16,141.89,142.97,1184281
2020-08-18 00:00:00,JNJ,144.0,145.56,142.9,144.58,4579419
2020-08-19 00:00:00,JNJ,144.07,146.53,143.22,145.29,15059828
2020-08-20 00:00:00,JNJ,145.57,145.57,139.13,141.28,5961945
2020-08-21 00:00:00,JNJ,141.3,144.08,140.36,140.92,6633375
2020-08-24 00:00:00,JNJ,141.5,141.5,134.95,137.47,2004514
2020-08-25 00:00:00,JNJ,137.33,141.15,137.33,141.1,6729193
2020-08-26 00:00:00,JNJ,141.88,144.82,141.88,142.63,7261204
2020-08-27 00:00:00,JNJ,142.85,145.66,142.85,145.01,2471746
2020-08-28 00:00:00,JNJ,143.84,146.3,143.84,144.27,3467891
2020-08-31 00:00:00,JNJ,144.02,144.02,141.85,142.77,2621734
2020-09-01 00:00:00,JNJ,144.08,144.08,141.38,142.19,2887480
2020-09-02 00:00:00,JNJ,142.23,147.42,142.23,145.41,2212869
2020-09-03 00:00:00,JNJ,144.7,148.65,144.7,148.47,5820418
2020-09-04 00:00:00,JNJ,148.73,149.29,148.73,149.27,10988917
2020-09-07 00:00:00,JNJ,149.63,153.49,149.63,152.74,3772802
2020-09-08 00:00:00,JNJ,151.98,156.69,151.98,155.53,1941381
2020-09-09 00:00:00,JNJ,154.25,154.83,153.71,154.32,8047627
2020-09-10 00:00:00,JNJ,153.67,155.29,150.51,153.07,736593
2020-09-11 00:00:00,JNJ,153.61,153.61,148.93,150.13,791221
2020-09-14 00:00:00,JNJ,149.98,150.74,148.63,150.21,13084688
2020-09-15 00:00:00,JNJ,150.41,151.04,149.59,150.38,10850870
2020-09-16 00:00:00,JNJ,150.25,150.92,149.52,150.78,3366561
2020-09-17 00:00:00,JNJ,151.76,151.76,148.8,149.32,1498863
2020-09-18 00:00:00,JNJ,148.78,153.45,148.78,153.11,8758037
2020-09-21 00:00:00,JNJ,152.49,152.49,148.11,148.87,673586
2020-09-22 00:00:00,JNJ,150.17,150.17,145.52,146.8,2542114
2020-09-23 00:00:00,JNJ,147.18,147.18,143.36,143.53,16425200
2020-09-24 00:00:00,JNJ,143.24,143.24,141.13,141.39,2788517
2020-09-25 00:00:00,JNJ,141.26,145.6,141.26,143.05,1770395
2020-09-28 00:00:00,JNJ,143.19,143.19,140.12,142.61,856870
2020-09-29 00:00:00,JNJ,142.81,142.81,139.69,140.63,2198296
2020-09-30 00:00:00,JNJ,140.07,146.22,139.73,141.13,4271076
2020-10-01 00:00:00,JNJ,140.46,142.4,136.15,139.54,3350641
2020-10-02 00:00:00,JNJ,139.84,141.06,139.62,140.21,2467920
2020-10-05 00:00:00,JNJ,140.35,142.29,140.35,141.61,10829424
2020-10-06 00:00:00,JNJ,142.06,142.06,140.11,140.11,4148585
2020-10-07 00:00:00,JNJ,141.16,141.5,137.22,139.23,11689031
2020-10-08 00:00:00,JNJ,139.68,139.68,135.71,136.15,623935
2020-10-09 00:00:00,JNJ,136.14,144.68,134.8,139.56,693461
2020-10-12 00:00:00,JNJ,139.36,144.14,139.36,143.71,23903282
2020-10-13 00:00:00,JNJ,143.09,146.94,143.09,145.4,403033
2020-10-14 00:00:00,JNJ,145.55,145.75,144.02,144.85,1344836
2020-10-15 00:00:00,JNJ,144.25,152.13,144.25,148.61,33357852
2020-10-16 00:00:00,JNJ,148.59,151.2,148.59,150.76,3687397
2020-10-19 00:00:00,JNJ,150.89,157.91,150.8,153.44,1963269
2020-10-20 00:00:00,JNJ,153.46,157.54,152.38,156.11,6671731
2020-10-21 00:00:00,JNJ,155.97,161.2,155.97,160.9,3236198
2020-10-22 00:00:00,JNJ,160.53,160.53,152.99,153.74,35477664
2020-10-23 00:00:00,JNJ,153.75,155.74,153.75,155.38,1699965
2020-10-26 00:00:00,JNJ,155.8,155.8,149.41,152.86,1048709
2020-10-27 00:00:00,JNJ,153.13,153.13,148.77,150.65,6188399
2020-10-28 00:00:00,JNJ,151.62,152.11,150.86,151.65,2566974
2020-10-29 00:00:00,JNJ,151.33,151.33,149.26,149.38,26451222
2020-10-30 00:00:00,JNJ,149.58,149.58,143.04,144.45,2253165
2020-11-02 00:00:00,JNJ,144.77,151.64,144.77,149.21,10502348
2020-11-03 00:00:00,JNJ,149.51,154.88,149.51,154.51,3785157
2020-11-04 00:00:00,JNJ,153.36,153.36,149.45,150.95,324708
2020-11-05 00:00:00,JNJ,151.45,151.45,140.61,142.37,34084766
2020-11-06 00:00:00,JNJ,142.24,142.24,140.19,141.05,5522646
2020-11-09 00:00:00,JNJ,140.4,143.65,140.4,143.45,11504777
2020-11-10 00:00:00,JNJ,143.54,143.54,141.72,141.92,8009658
2020-11-11 00:00:00,JNJ,142.66,145.19,141.4,143.19,29081852
2020-11-12 00:00:00,JNJ,142.79,142.79,141.0,141.63,5325289
2020-11-13 00:00:00,JNJ,142.41,144.74,141.25,143.44,1477819
2020-11-16 00:00:00,JNJ,143.58,149.64,143.58,148.4,2510521
2020-11-17 00:00:00,JNJ,148.63,151.61,148.63,150.93,1250376
2020-11-18 00:00:00,JNJ,151.5,153.05,151.17,151.74,8742857
2020-11-19 00:00:00,JNJ,151.17,151.17,149.1,149.85,6289419
2020-11-20 00:00:00,JNJ,149.43,149.43,146.69,148.17,11418931
2020-11-23 00:00:00,JNJ,147.47,152.12,147.19,148.88,3904779
2020-11-24 00:00:00,JNJ,150.05,153.15,148.96,151.02,6169468
2020-11-25 00:00:00,JNJ,150.63,154.26,147.32,150.93,1542781
2020-11-26 00:00:00,JNJ,150.63,150.63,147.47,147.66,2554881
2020-11-27 00:00:00,JNJ,146.75,148.28,146.75,148.26,7041416
2020-11-30 00:00:00,JNJ,148.4,153.14,148.4,152.05,6261374
2020-12-01 00:00:00,JNJ,152.26,154.6,152.26,154.3,3458524
2020-12-02 00:00:00,JNJ,153.59,153.59,151.52,151.85,16749836
2020-12-03 00:00:00,JNJ,150.82,151.28,148.4,150.42,204911
2020-12-04 00:00:00,JNJ,150.84,150.84,147.01,149.52,2605426
2020-12-07 00:00:00,JNJ,147.87,152.91,147.87,151.77,9420610
2020-12-08 00:00:00,JNJ,150.41,150.41,147.05,147.2,2660647
2020-12-09 00:00:00,JNJ,146.93,149.19,146.93,149.06,4864517
2020-12-10 00:00:00,JNJ,149.36,150.31,149.36,150.16,311687
2020-12-11 00:00:00,JNJ,151.01,151.01,149.39,149.84,11810965
2020-12-14 00:00:00,JNJ,149.94,149.94,144.16,145.85,5691424
2020-12-15 00:00:00,JNJ,146.45,146.45,142.18,143.26,1558481
2020-12-16 00:00:00,JNJ,143.66,148.86,143.66,147.16,5834984
2020-12-17 00:00:00,JNJ,147.04,148.77,147.04,148.69,3755280
2020-12-18 00:00:00,JNJ,148.43,148.43,141.37,143.24,4363892
2020-12-21 00:00:00,JNJ,143.08,147.79,143.08,146.47,3085641
2020-12-22 00:00:00,JNJ,147.04,147.04,143.0,143.34,10131045
2020-12-23 00:00:00,JNJ,142.09,145.88,142.09,145.65,1514815
2020-12-24 00:00:00,JNJ,145.5,146.89,145.5,146.46,1661661
2020-12-25 00:00:00,JNJ,146.64,146.64,141.96,141.98,2356587
2020-12-28 00:00:00,JNJ,141.53,145.44,141.53,144.56,3998924
2020-12-29 00:00:00,JNJ,143.77,143.77,140.26,140.42,1718363
2020-12-30 00:00:00,JNJ,139.93,144.25,139.93,143.46,8388935
2020-12-31 00:00:00,JNJ,144.32,146.28,144.32,146.26,2359364
2021-01-01 00:00:00,JNJ,145.64,145.64,143.81,144.51,3129819
2021-01-04 00:00:00,JNJ,144.37,147.62,144.37,147.4,2102739
2021-01-05 00:00:00,JNJ,147.74,149.77,147.74,148.71,5869136
2021-01-06 00:00:00,JNJ,146.55,151.06,145.55,149.4,2188204
2021-01-07 00:00:00,JNJ,149.98,150.36,147.76,149.16,4204455
2021-01-08 00:00:00,JNJ,148.48,149.82,148.48,149.01,718046
2021-01-11 00:00:00,JNJ,148.81,150.01,148.81,149.52,9032450
2021-01-12 00:00:00,JNJ,148.47,148.47,144.8,145.19,2603693
2021-01-13 00:00:00,JNJ,145.24,148.73,145.24,147.26,437035
2021-01-14 00:00:00,JNJ,148.4,149.51,146.72,148.55,1756795
2021-01-15 00:00:00,JNJ,148.55,149.07,144.44,146.94,1655537
2021-01-18 00:00:00,JNJ,147.93,147.93,144.16,145.23,6846260
2021-01-19 00:00:00,JNJ,145.59,145.59,143.19,143.21,20543266
2021-01-20 00:00:00,JNJ,141.98,141.98,138.52,139.8,1749377
2021-01-21 00:00:00,JNJ,139.75,142.06,139.75,141.59,755562
2021-01-22 00:00:00,JNJ,141.2,146.38,141.2,144.53,5644395
2021-01-25 00:00:00,JNJ,145.1,148.34,145.1,146.25,5305834
2021-01-26 00:00:00,JNJ,145.47,152.62,145.47,149.35,1533970
2021-01-27 00:00:00,JNJ,150.32,150.32,147.09,147.54,5701333
2021-01-28 00:00:00,JNJ,147.91,147.91,141.13,144.29,3216082
2021-01-29 00:00:00,JNJ,145.16,145.16,143.36,143.67,4635265
2021-02-01 00:00:00,JNJ,143.23,144.62,143.23,144.23,4102296
2021-02-02 00:00:00,JNJ,144.7,146.2,144.7,146.05,4148189
2021-02-03 00:00:00,JNJ,146.37,147.43,146.37,147.41,4793263
2021-02-04 00:00:00,JNJ,147.25,148.3,146.98,147.77,533651
2021-02-05 00:00:00,JNJ,147.78,150.89,147.49,148.85,1957739
2021-02-08 00:00:00,JNJ,147.86,150.06,147.86,148.95,2792108
2021-02-09 00:00:00,JNJ,150.01,150.01,146.3,146.57,3441849
2021-02-10 00:00:00,JNJ,146.89,146.89,144.71,145.61,2435971
2021-02-11 00:00:00,JNJ,145.25,150.25,145.25,147.95,3084092
2021-02-12 00:00:00,JNJ,148.59,153.11,148.59,151.87,8637108
2021-02-15 00:00:00,JNJ,152.06,152.51,150.92,152.17,7970916
2021-02-16 00:00:00,JNJ,152.83,155.31,152.49,153.94,6519617
2021-02-17 00:00:00,JNJ,154.61,155.99,154.61,155.11,3840317
2021-02-18 00:00:00,JNJ,156.37,156.37,152.55,152.81,4007225
2021-02-19 00:00:00,JNJ,152.53,154.68,152.53,154.61,4987576
2021-02-22 00:00:00,JNJ,154.06,157.14,154.06,157.01,3101605
2021-02-23 00:00:00,JNJ,156.42,159.55,156.42,158.63,2126023
2021-02-24 00:00:00,JNJ,157.99,157.99,152.17,152.44,6624209
2021-02-25 00:00:00,JNJ,154.07,154.07,149.38,149.64,6242166
2021-02-26 00:00:00,JNJ,150.31,150.31,146.2,148.24,3008472
2021-03-01 00:00:00,JNJ,148.17,148.17,145.6,146.84,4454315
2021-03-02 00:00:00,JNJ,147.42,148.52,144.96,146.48,770463
2021-03-03 00:00:00,JNJ,148.07,148.47,148.07,148.47,7520300
2021-03-04 00:00:00,JNJ,147.82,147.82,146.12,147.08,2436021
2021-03-05 00:00:00,JNJ,147.02,154.75,147.02,154.56,3525923
2021-03-08 00:00:00,JNJ,154.82,154.82,150.04,151.18,9735940
2021-03-09 00:00:00,JNJ,151.92,152.15,150.43,151.48,1195357
2021-03-10 00:00:00,JNJ,151.25,151.25,144.63,145.97,3711273
2021-03-11 00:00:00,JNJ,145.97,147.6,145.67,146.78,2467541
2021-03-12 00:00:00,JNJ,145.84,149.08,145.84,148.93,651830
2021-03-15 00:00:00,JNJ,149.58,155.21,149.58,155.19,1028825
2021-03-16 00:00:00,JNJ,154.53,160.39,154.53,159.43,11402141
2021-03-17 00:00:00,JNJ,159.31,161.05,158.14,158.54,3316213
2021-03-18 00:00:00,JNJ,158.07,158.07,155.48,157.07,2485511
2021-03-19 00:00:00,JNJ,157.08,157.08,153.08,154.47,966890
2021-03-22 00:00:00,JNJ,153.91,159.34,153.91,158.45,4038752
2021-03-23 00:00:00,JNJ,157.55,161.32,157.55,159.36,2959620
2021-03-24 00:00:00,JNJ,160.04,160.04,158.75,158.96,6588338
2021-03-25 00:00:00,JNJ,159.42,159.42,159.08,159.15,4478350
2021-03-26 00:00:00,JNJ,159.33,159.74,155.61,157.04,1796837
2021-03-29 00:00:00,JNJ,156.31,158.47,156.31,158.26,3024305
2021-03-30 00:00:00,JNJ,159.66,159.66,157.32,157.64,3618504
2021-03-31 00:00:00,JNJ,157.37,157.42,153.18,157.12,48617064
2021-04-01 00:00:00,JNJ,158.11,160.01,157.62,158.45,5328764
2021-04-02 00:00:00,JNJ,159.79,161.58,158.76,161.09,2697560
2021-04-05 00:00:00,JNJ,160.87,160.87,159.17,159.58,1285369
2021-04-06 00:00:00,JNJ,161.0,161.0,154.18,156.17,6081566
2021-04-07 00:00:00,JNJ,157.46,157.46,154.63,154.81,800993
2021-04-08 00:00:00,JNJ,154.56,154.56,150.09,151.63,3740480
2021-04-09 00:00:00,JNJ,151.17,155.3,151.17,155.06,8297107
2021-04-12 00:00:00,JNJ,155.4,158.89,155.4,158.41,9034532
2021-04-13 00:00:00,JNJ,157.07,159.37,157.07,158.66,2458950
2021-04-14 00:00:00,JNJ,158.28,161.57,157.14,161.14,13350714
2021-04-15 00:00:00,JNJ,162.17,162.17,159.71,159.72,2867272
2021-04-16 00:00:00,JNJ,159.53,159.53,159.29,159.43,8469822
2021-04-19 00:00:00,JNJ,158.76,158.76,155.89,156.68,12024826
2021-04-20 00:00:00,JNJ,156.58,156.58,153.46,153.48,2216931
2021-04-21 00:00:00,JNJ,154.35,158.24,154.35,157.87,9273615
